Date,AdjustedClosePrice
2017-09-05,158.431195111681
2017-09-01,160.356845743283
2017-08-31,160.30797136177
2017-08-30,159.672604402104
2017-08-29,159.242509844792
2017-08-28,157.834927657225
2017-08-25,156.261172572515
2017-08-24,155.684454870665
2017-08-23,156.378471088146
2017-08-22,156.182973562095
2017-08-21,153.67083035234
2017-08-18,153.954301765114
2017-08-17,154.306197312006
2017-08-16,157.326634089493
2017-08-15,157.962001049159
2017-08-14,156.251397696213
2017-08-11,153.934752012509
2017-08-10,151.823378731159
2017-08-09,156.818340521761
2017-08-08,155.864149700257
2017-08-07,154.627596288717
2017-08-04,152.271329158066
2017-08-03,151.472924593135
2017-08-02,153.001577235747
2017-08-01,146.098298741402
2017-07-31,144.813062124683
2017-07-28,145.562783484436
2017-07-27,146.594867434225
2017-07-26,149.418493334592
2017-07-25,148.717455180018
2017-07-24,148.084573512694
2017-07-21,146.312504844188
2017-07-20,146.380661331439
2017-07-19,147.042752921869
2017-07-18,146.127508664509
2017-07-17,145.62120333065
2017-07-14,145.114897996791
2017-07-13,143.878344585251
2017-07-12,141.901806454994
2017-07-11,141.697336993244
2017-07-10,141.239714864563
2017-07-07,140.382890453418
2017-07-06,138.971077503234
2017-07-05,140.295260684096
2017-07-03,139.720798862987
2017-06-30,140.227104196846
2017-06-29,139.89605840163
2017-06-28,141.989436224316
2017-06-27,139.944741606809
2017-06-26,141.97969958328
2017-06-23,142.427585070925
2017-06-22,141.794703403601
2017-06-21,142.028382788459
2017-06-20,141.191031659385
2017-06-19,142.486004917139
2017-06-16,138.52319201559
2017-06-15,140.489993504811
2017-06-14,141.337081274921
2017-06-13,142.729420943033
2017-06-12,141.59023394185
2017-06-09,145.056478150577
2017-06-08,150.908199413061
2017-06-07,151.27819177242
2017-06-06,150.382420797131
2017-06-05,149.876115463272
2017-06-02,151.356084900706
2017-06-01,149.145867385591
2017-05-31,148.73692846209
2017-05-30,149.622962796343
2017-05-26,149.564542950128
2017-05-25,149.817695617058
2017-05-24,149.301653642163
2017-05-23,149.749539129807
2017-05-22,149.934535309487
2017-05-19,149.029027693162
2017-05-18,148.522722359303
2017-05-17,146.293031562117
2017-05-16,151.375558182777
2017-05-15,151.5995009266
2017-05-12,151.988966568029
2017-05-11,149.895588745344
2017-05-10,148.610352128625
2017-05-09,149.318205169561
2017-05-08,148.367936703647
2017-05-05,144.440806819
2017-05-04,142.084528888212
2017-05-03,142.598449589166
2017-05-02,143.034797354127
2017-05-01,142.133011973208
2017-04-28,139.291903192464
2017-04-27,139.427655830451
2017-04-26,139.320993043461
2017-04-25,140.145205488387
2017-04-24,139.282206575464
2017-04-21,137.953770046584
2017-04-20,138.118612535569
2017-04-19,136.412007943723
2017-04-18,136.916232027677
2017-04-17,137.527118898622
2017-04-13,136.77078277269
2017-04-12,137.498029047625
2017-04-11,137.33318655864
2017-04-10,138.826465576505
2017-04-07,138.991308065491
2017-04-06,139.301599809463
2017-04-05,139.650678021431
2017-04-04,140.377924296366
2017-04-03,139.340386277459
2017-03-31,139.301599809463
2017-03-30,139.563408468439
2017-03-29,139.747644191423
2017-03-28,139.43735244745
2017-03-27,136.605940283705
2017-03-24,136.373221475726
2017-03-23,136.644726751702
2017-03-22,137.129557601658
2017-03-21,135.597492115796
2017-03-20,137.168344069655
2017-03-17,135.742941370783
2017-03-16,136.421704560722
2017-03-15,136.198682369742
2017-03-14,134.77327967087
2017-03-13,134.976908627852
2017-03-10,134.918728925857
2017-03-09,134.472684543897
2017-03-08,134.782976287869
2017-03-07,135.287200371824
2017-03-06,135.11266126584
2017-03-03,135.539312413801
2017-03-02,134.744189819873
2017-03-01,135.5490090308
2017-02-28,132.833956271045
2017-02-27,132.77577656905
2017-02-24,132.513967910074
2017-02-23,132.387911889085
2017-02-22,132.950315675034
2017-02-21,132.55275437807
2017-02-17,131.602485912156
2017-02-16,131.238862774688
2017-02-15,131.398856955174
2017-02-14,130.923722722217
2017-02-13,129.246207981368
2017-02-10,128.11170379247
2017-02-09,128.402602302444
2017-02-08,127.481423687527
2017-02-07,126.989031033175
2017-02-06,125.791841050044
2017-02-03,124.623615340699
2017-02-02,124.092603654633
2017-02-01,124.30500832906
2017-01-31,117.160487461991
2017-01-30,117.430820683989
2017-01-27,117.7397729377
2017-01-26,117.730118179771
2017-01-25,117.6721896322
2017-01-24,115.828130867862
2017-01-23,115.934333205076
2017-01-20,115.857095141648
2017-01-19,115.644690467221
2017-01-18,115.847440383719
2017-01-17,115.857095141648
2017-01-13,114.930238380515
2017-01-12,115.132988297013
2017-01-11,115.615726193436
2017-01-10,114.997821686014
2017-01-09,114.881964590872
2017-01-06,113.839250734597
2017-01-05,112.584132203896
2017-01-04,112.014501486117
2017-01-03,112.140013339187
2016-12-30,111.821406327547
2016-12-29,112.699989299038
2016-12-28,112.728953572823
2016-12-27,113.211691469247
2016-12-23,112.49723938254
2016-12-22,112.275179950185
2016-12-21,113.018596310677
2016-12-20,112.912393973464
2016-12-19,112.613096477682
2016-12-16,111.966227696474
2016-12-15,111.821406327547
2016-12-14,111.213156578053
2016-12-13,111.213156578053
2016-12-12,109.388407329573
2016-12-09,110.015966594923
2016-12-08,108.249145894013
2016-12-07,107.19677727981
2016-12-06,106.154063423535
2016-12-05,105.343063757543
2016-12-02,106.105789633892
2016-12-01,105.709944558825
2016-11-30,106.704384625458
2016-11-29,107.611931870734
2016-11-28,107.718134207947
2016-11-25,107.930538882373
2016-11-23,107.389872438379
2016-11-22,107.940193640302
2016-11-21,107.872610334803
2016-11-18,106.260265760748
2016-11-17,106.154063423535
2016-11-16,106.192682455249
2016-11-15,103.412112171849
2016-11-14,102.060446061863
2016-11-11,104.686540218407
2016-11-10,104.068635710985
2016-11-09,107.051955910883
2016-11-08,107.225741553595
2016-11-07,106.598182288244
2016-11-04,105.082385293475
2016-11-03,106.038206328393
2016-11-02,107.187122521881
2016-11-01,107.091068106143
2016-10-31,109.06018362877
2016-10-28,109.233081577098
2016-10-27,109.963095136706
2016-10-26,111.029299151396
2016-10-25,113.584346610023
2016-10-24,113.008020115596
2016-10-21,111.999448750348
2016-10-20,112.441299062742
2016-10-19,112.498931712185
2016-10-18,112.835122167268
2016-10-17,112.911965699858
2016-10-14,112.988809232448
2016-10-13,112.364455530152
2016-10-12,112.710251426808
2016-10-11,111.711285503135
2016-10-10,111.47114946379
2016-10-07,109.559666590606
2016-10-06,109.396374083852
2016-10-05,108.589516991654
2016-10-04,108.541489783785
2016-10-03,108.080428588243
2016-09-30,108.589516991654
2016-09-29,107.753843574735
2016-09-28,109.454006733295
2016-09-27,108.627938757949
2016-09-26,108.4262244849
2016-09-23,108.262931978145
2016-09-22,110.097571318739
2016-09-21,109.069789070343
2016-09-20,109.088999953491
2016-09-19,109.098605395065
2016-09-16,110.385734565952
2016-09-15,111.010088268248
2016-09-14,107.360020470209
2016-09-13,103.690741789023
2016-09-12,101.279775954003
2016-09-09,99.060918950458
2016-09-08,101.356619486593
2016-09-07,104.084564893548
2016-09-06,103.450605749678
2016-09-02,103.4794220744
2016-09-01,102.518877917021
2016-08-31,101.913735097873
2016-08-30,101.817680682135
2016-08-29,102.605326891185
2016-08-26,102.720592190071
2016-08-25,103.325735009219
2016-08-24,103.767585321613
2016-08-23,104.555231530664
2016-08-22,104.228646517155
2016-08-19,105.045109050927
2016-08-18,104.776156686861
2016-08-17,104.910632868894
2016-08-16,105.064319934074
2016-08-15,105.160374349812
2016-08-12,103.91166694522
2016-08-11,103.671530905875
2016-08-10,103.738768996892
2016-08-09,104.516809764369
2016-08-08,104.094170335122
2016-08-05,103.239286035055
2016-08-04,101.692809941676
2016-08-03,101.068456239379
2016-08-02,99.8169232242212
2016-08-01,101.316852104983
2016-07-29,99.5589736714786
2016-07-28,99.6831716042806
2016-07-27,98.3552090920135
2016-07-26,92.355493568965
2016-07-25,92.995590607252
2016-07-22,94.2566773095488
2016-07-21,94.9923112192219
2016-07-20,95.4986566375684
2016-07-19,95.4126734533209
2016-07-18,95.3744587047664
2016-07-15,94.3713215552121
2016-07-14,94.3808752423508
2016-07-13,92.5465673117372
2016-07-12,93.0720201043609
2016-07-11,92.6516578702619
2016-07-08,92.3650472561036
2016-07-07,91.6580744078463
2016-07-06,91.2663732351632
2016-07-05,90.7504741296781
2016-07-01,91.6103059721532
2016-06-30,91.3332490451334
2016-06-29,90.1868065885
2016-06-28,89.4129579302724
2016-06-27,87.9321364237875
2016-06-24,89.2314378746387
2016-06-23,91.8109334020641
2016-06-22,91.2854806094404
2016-06-21,91.6294133464304
2016-06-20,90.8555646882028
2016-06-17,91.0752994923909
2016-06-16,93.1962180371628
2016-06-15,92.8045168644797
2016-06-14,93.1102348529153
2016-06-13,92.995590607252
2016-06-10,94.4190899909052
2016-06-09,95.2024923362714
2016-06-08,94.5241805494299
2016-06-07,94.6101637336775
2016-06-06,94.228016248133
2016-06-03,93.5497044612915
2016-06-02,93.3586307185192
2016-06-01,94.0656035667765
2016-05-31,95.4031197661823
2016-05-27,95.8712504359743
2016-05-26,95.9285725588059
2016-05-25,95.1738312748556
2016-05-24,93.5305970870143
2016-05-23,92.1262050776383
2016-05-20,90.9702089338662
2016-05-19,89.9957328457277
2016-05-18,90.3396655827178
2016-05-17,89.3174210588862
2016-05-16,89.6900148572921
2016-05-13,86.4799759787184
2016-05-12,86.3080096102234
2016-05-11,88.3811597193022
2016-05-10,89.250545248916
2016-05-09,88.6486629591834
2016-05-06,88.5817871492131
2016-05-05,89.0785788804209
2016-05-04,89.4416189916882
2016-05-03,90.3817103262436
2016-05-02,88.9193460280463
2016-04-29,89.0143047487085
2016-04-28,90.049354803926
2016-04-27,92.8886205517246
2016-04-26,99.0894250109636
2016-04-25,99.7826236717974
2016-04-22,100.35237599577
2016-04-21,100.627756285691
2016-04-20,101.729277445372
2016-04-19,101.520368259915
2016-04-18,102.061632967689
2016-04-15,104.312154647382
2016-04-14,106.448725862281
2016-04-13,106.391750629884
2016-04-12,104.872411099289
2016-04-11,103.523997265886
2016-04-08,103.182145871503
2016-04-07,103.068195406708
2016-04-06,105.366196446732
2016-04-05,104.274171159118
2016-04-04,105.518130399792
2016-04-01,104.445096856309
2016-03-31,103.495509649688
2016-03-30,104.036774357462
2016-03-29,102.251550409014
2016-03-28,99.8870782645258
2016-03-24,100.342880123704
2016-03-23,100.77969023875
2016-03-22,101.339946690657
2016-03-21,100.570781053293
2016-03-18,100.58027692536
2016-03-17,100.466326460565
2016-03-16,100.627756285691
2016-03-15,99.3078300684866
2016-03-14,97.3516804228461
2016-03-11,97.1047877491245
2016-03-10,96.069737693907
2016-03-09,96.0222583335759
2016-03-08,95.9367954849799
2016-03-07,96.7344487385421
2016-03-04,97.8169781540907
2016-03-03,96.3831014720921
2016-03-02,95.6709110671259
2016-03-01,95.4620018816691
2016-02-29,91.8155870082422
2016-02-26,92.024496193699
2016-02-25,91.8820581127057
2016-02-24,91.2553305563355
2016-02-23,89.916412594999
2016-02-22,91.9960085775003
2016-02-19,91.1983553239382
2016-02-18,91.4072645093949
2016-02-17,93.1734967137111
2016-02-16,91.7681076479111
2016-02-12,89.2517015503639
2016-02-11,88.9763212604436
2016-02-10,89.5175859682179
2016-02-09,90.2012887569855
2016-02-08,90.2202805011179
2016-02-05,89.2801891665625
2016-02-04,91.7301241596463
2016-02-03,90.9989420105477
2016-02-02,89.232797521085
2016-02-01,91.0744989940541
2016-01-29,91.9339596814396
2016-01-28,88.8644572264912
2016-01-27,88.2316674896249
2016-01-26,94.4367847600899
2016-01-25,93.9173304984832
2016-01-22,95.7873658402672
2016-01-21,90.9517188958561
2016-01-20,91.414505419833
2016-01-19,91.291725321635
2016-01-15,91.7356225997353
2016-01-14,93.9928874819896
2016-01-13,91.9811827961312
2016-01-12,94.408450891275
2016-01-11,93.0578698110977
2016-01-08,91.5750640097841
2016-01-07,91.0933882399307
2016-01-06,95.1073529887094
2016-01-05,97.0057221993082
2016-01-04,99.4991026550202
2015-12-31,99.4141010485755
2015-12-30,101.359693373866
2015-12-29,102.700829831105
2015-12-28,100.887462226951
2015-12-24,102.030261602485
2015-12-23,102.578049732907
2015-12-22,101.274691767421
2015-12-21,101.369137996804
2015-12-18,100.141337014825
2015-12-17,102.927500781624
2015-12-16,105.156431795064
2015-12-15,104.353638845308
2015-12-14,106.23311881003
2015-12-11,106.894242415711
2015-12-10,109.718184674264
2015-12-09,109.198730412657
2015-12-08,111.663776999554
2015-12-07,111.711000114246
2015-12-04,112.419346834618
2015-12-03,108.802056249248
2015-12-02,109.822075526585
2015-12-01,110.823205558045
2015-11-30,111.729889360122
2015-11-27,111.267102836145
2015-11-25,111.474884540788
2015-11-24,112.277677490544
2015-11-23,111.210435098516
2015-11-20,112.674351653953
2015-11-19,112.183231261161
2015-11-18,110.775982443354
2015-11-17,107.375918185565
2015-11-16,107.833982398072
2015-11-13,106.100894088894
2015-11-12,109.29317664204
2015-11-11,109.661516936634
2015-11-10,110.284862050562
2015-11-09,113.873818767117
2015-11-06,114.336605291094
2015-11-05,114.204380569958
2015-11-04,114.733279454503
2015-11-03,115.269328383102
2015-11-02,113.962121346694
2015-10-30,112.382187662402
2015-10-29,113.350837480748
2015-10-28,112.165887217529
2015-10-27,107.727025914043
2015-10-26,108.413544717337
2015-10-23,111.987204241329
2015-10-22,108.620440795041
2015-10-21,106.98408090774
2015-10-20,106.993485274908
2015-10-19,105.074994372554
2015-10-16,104.426093037934
2015-10-15,105.197251145743
2015-10-14,103.645530562957
2015-10-13,105.131420575564
2015-10-12,104.952737599365
2015-10-09,105.441764692122
2015-10-08,102.977820494
2015-10-07,104.181579491556
2015-10-06,104.680010951481
2015-10-05,104.181579491556
2015-10-02,103.80540480482
2015-10-01,103.053055431348
2015-09-30,103.401017016578
2015-09-29,102.564028338591
2015-09-28,105.74270444151
2015-09-25,107.877495788738
2015-09-24,108.150222436621
2015-09-23,107.51072546917
2015-09-22,106.645523689677
2015-09-21,108.347714147158
2015-09-18,106.692545525519
2015-09-17,107.134550782434
2015-09-16,109.476238207366
2015-09-15,109.353981434177
2015-09-14,108.441757818842
2015-09-11,107.407277430318
2015-09-10,105.8649612147
2015-09-09,103.589104359946
2015-09-08,105.620447668321
2015-09-04,102.761520049127
2015-09-03,103.796000437651
2015-09-02,105.648660769826
2015-09-01,101.303843138025
2015-08-31,106.043644190899
2015-08-28,106.542075650825
2015-08-27,106.194114065594
2015-08-26,103.1565034702
2015-08-25,97.5609050050009
2015-08-24,96.97783424056
2015-08-21,99.460587173018
2015-08-20,105.940196152047
2015-08-19,108.15962680379
2015-08-18,109.560877511882
2015-08-17,110.181565744996
2015-08-14,109.053041684788
2015-08-13,108.291287944147
2015-08-12,108.375927248663
2015-08-11,106.730162994193
2015-08-10,112.589083740107
2015-08-07,108.639249529378
2015-08-06,108.272479209811
2015-08-05,108.0373700306
2015-08-04,107.325858754836
2015-08-03,110.88341513366
2015-07-31,113.560944408248
2015-07-30,114.562677388601
2015-07-29,115.143120797778
2015-07-28,115.508238426131
2015-07-27,114.937157007425
2015-07-24,116.556781358837
2015-07-23,117.174672729896
2015-07-22,117.230844672719
2015-07-21,122.408025402955
2015-07-20,123.643808145073
2015-07-17,121.350120479778
2015-07-16,120.310939537543
2015-07-15,118.728763148013
2015-07-14,117.595962301072
2015-07-13,117.642772253425
2015-07-10,115.414618521425
2015-07-09,112.409419580366
2015-07-08,114.749917198013
2015-07-07,117.670858224837
2015-07-06,117.961079929425
2015-07-02,118.373007510131
2015-07-01,118.52279935766
2015-06-30,117.422765477366
2015-06-29,116.584867330249
2015-06-26,118.663229214719
2015-06-25,119.365378500014
2015-06-24,119.936459918719
2015-06-23,118.925364947896
2015-06-22,119.46836039519
2015-06-19,118.52279935766
2015-06-18,119.721134137896
2015-06-17,119.178138690602
2015-06-16,119.458998404719
2015-06-15,118.822383052719
2015-06-12,119.056432814484
2015-06-11,120.385835461308
2015-06-10,120.657333184955
2015-06-09,119.290482576249
2015-06-08,119.646238214131
2015-06-05,120.442007404131
2015-06-04,121.106708727543
2015-06-03,121.818220003308
2015-06-02,121.668428155778
2015-06-01,122.206742607837
2015-05-29,121.968011850837
2015-05-28,123.372310421426
2015-05-27,123.620403168896
2015-05-26,121.350120479778
2015-05-22,124.083821697191
2015-05-21,123.007192793073
2015-05-20,121.762048060484
2015-05-19,121.771410050955
2015-05-18,121.883753936602
2015-05-15,120.554351289778
2015-05-14,120.722867118249
2015-05-13,117.970441919896
2015-05-12,117.834693058072
2015-05-11,118.260663624484
2015-05-08,119.477722385661
2015-05-07,117.268292634602
2015-05-06,116.547419368366
2015-05-05,117.283940137113
2015-05-04,119.987623971752
2015-05-01,120.220700164393
2015-04-30,116.677942036245
2015-04-29,119.931685685518
2015-04-28,121.721710845003
2015-04-27,123.670227815485
2015-04-24,121.460665509245
2015-04-23,120.8919595992
2015-04-22,119.913039590107
2015-04-21,118.31879843244
2015-04-20,118.96208872413
2015-04-17,116.305020128019
2015-04-16,117.628892902222
2015-04-15,118.197598812267
2015-04-14,117.750092522395
