Date,AdjustedHighPrice
2018-12-03,184.150212940213
2018-11-30,179.5598999649
2018-11-29,182.019351819352
2018-11-28,180.5158002808
2018-11-27,174.023643968644
2018-11-26,174.202875277875
2018-11-23,175.84085029835
2018-11-21,179.500156195156
2018-11-20,180.695031590032
2018-11-19,189.885614835615
2018-11-16,194.136881917632
2018-11-15,191.150191295191
2018-11-14,193.649472329472
2018-11-13,196.337941967942
2018-11-12,198.99653972154
2018-11-09,205.130233415233
2018-11-08,209.222681642682
2018-11-07,208.435674502387
2018-11-06,203.136966981475
2018-11-05,202.80951876389
2018-11-02,211.997914202775
2018-11-01,220.640562612352
2018-10-31,218.745332019667
2018-10-30,213.516083211576
2018-10-29,217.991208851896
2018-10-26,218.487342514903
2018-10-25,219.668140632859
2018-10-24,222.496102511997
2018-10-23,221.523680532504
2018-10-22,221.632829938366
2018-10-19,219.549068553737
2018-10-18,218.040822218197
2018-10-17,220.918397463636
2018-10-16,221.265691027741
2018-10-15,220.114660929565
2018-10-12,221.156541621879
2018-10-11,217.802678059954
2018-10-10,224.599709243146
2018-10-09,225.512595183078
2018-10-08,223.061694887825
2018-10-05,226.643779934734
2018-10-04,230.553313199227
2018-10-03,231.664652604362
2018-10-02,228.221484983095
2018-10-01,227.645969934007
2018-09-28,224.093652906879
2018-09-27,224.689013302487
2018-09-26,222.019814195511
2018-09-25,221.097005582318
2018-09-24,219.549068553737
2018-09-21,219.648295286339
2018-09-20,220.561181226271
2018-09-19,217.921750139075
2018-09-18,220.134506276085
2018-09-17,221.2260003347
2018-09-14,225.085920232893
2018-09-13,226.584243895173
2018-09-12,223.260148353028
2018-09-11,222.564568957492
2018-09-10,220.134506276085
2018-09-07,223.627287263653
2018-09-06,225.591976569159
2018-09-05,227.894036765511
2018-09-04,227.407825775764
2018-08-31,227.1002229047
2018-08-30,226.494939835832
2018-08-29,221.761824690747
2018-08-28,218.834636079008
2018-08-27,217.048554892184
2018-08-24,215.222783012319
2018-08-23,215.371623111221
2018-08-22,214.686958656272
2018-08-21,215.510540536863
2018-08-20,217.485152515629
2018-08-17,216.264663704633
2018-08-16,212.158760736322
2018-08-15,209.110416284076
2018-08-14,208.931808165393
2018-08-13,209.320776957191
2018-08-10,207.483097869414
2018-08-09,207.430363478442
2018-08-08,205.482428422419
2018-08-07,207.153499612612
2018-08-06,206.906299732406
2018-08-03,206.402011976786
2018-08-02,206.046044149289
2018-08-01,199.500191321435
2018-07-31,189.987939931108
2018-07-30,190.047267902358
2018-07-27,193.003778469621
2018-07-26,193.765154100656
2018-07-25,192.667586632541
2018-07-24,191.491014082713
2018-07-23,189.80995601736
2018-07-20,190.274691792147
2018-07-19,190.393347734646
2018-07-18,189.651748094028
2018-07-17,189.720964060486
2018-07-16,190.492227686729
2018-07-13,189.691300074861
2018-07-12,189.266116280907
2018-07-11,187.654274182012
2018-07-10,189.1375723432
2018-07-09,188.544292630706
2018-07-06,186.323448906935
2018-07-05,184.322118676787
2018-07-03,185.844869938856
2018-07-02,185.202150250321
2018-06-29,185.09338230303
2018-06-28,184.124358772623
2018-06-27,185.182374259904
2018-06-26,184.440774619286
2018-06-25,182.84880739076
2018-06-22,184.065030801373
2018-06-21,186.240389747186
2018-06-20,185.103270298238
2018-06-19,184.243014715121
2018-06-18,187.100645330303
2018-06-15,188.030116879877
2018-06-14,189.424324204239
2018-06-13,190.719651576518
2018-06-12,190.453664505417
2018-06-11,189.819844012568
2018-06-08,189.849507998193
2018-06-07,192.024866944006
2018-06-06,191.906211001507
2018-06-05,191.767779068592
2018-06-04,191.253603317763
2018-06-01,188.128996831959
2018-05-31,186.121733804687
2018-05-30,185.894309914897
2018-05-29,186.635909555515
2018-05-25,187.525829124257
2018-05-24,186.72490151239
2018-05-23,186.388709675309
2018-05-22,186.764453493222
2018-05-21,187.150085306344
2018-05-18,185.706635765845
2018-05-17,186.794117478847
2018-05-16,186.349157694476
2018-05-15,184.974726360531
2018-05-14,187.407173181758
2018-05-11,187.931236927795
2018-05-10,187.51468769922
2018-05-09,184.589233990828
2018-05-08,183.42693251746
2018-05-07,184.855184327955
2018-05-04,181.486480057684
2018-05-03,174.83772162952
2018-05-02,175.083971941674
2018-05-01,166.662211265998
2018-04-30,164.751308843681
2018-04-27,161.865255185233
2018-04-26,163.244256933297
2018-04-25,162.938906546226
2018-04-24,163.835257682467
2018-04-23,164.416408419152
2018-04-20,168.650337786207
2018-04-19,172.759368994938
2018-04-18,176.137923277694
2018-04-17,176.252675923158
2018-04-16,173.547369993831
2018-04-13,173.202619556815
2018-04-12,172.375218507977
2018-04-11,171.314569163466
2018-04-10,171.39021725936
2018-04-09,170.493866123118
2018-04-06,169.893015361462
2018-04-05,171.617161547041
2018-04-04,169.430064774612
2018-04-03,166.214528198502
2018-04-02,166.406110941358
2018-03-29,169.173964449972
2018-03-28,167.469912289864
2018-03-27,172.52296869527
2018-03-26,170.503716135605
2018-03-23,167.371412165003
2018-03-22,170.090015611186
2018-03-21,172.463868620353
2018-03-20,174.148220755488
2018-03-19,174.808171592061
2018-03-16,176.433423652279
2018-03-15,177.53662505073
2018-03-14,177.812425400343
2018-03-13,180.747729121222
2018-03-12,179.654377735257
2018-03-09,177.300224751062
2018-03-08,174.463421155045
2018-03-07,173.212469569301
2018-03-06,175.576472565982
2018-03-05,175.074121929188
2018-03-02,173.655720131179
2018-03-01,177.078599470123
2018-02-28,177.906000518962
2018-02-27,177.773025350398
2018-02-26,176.699373989406
2018-02-23,173.015469319578
2018-02-22,171.340967196929
2018-02-21,171.508417409194
2018-02-20,171.646317584
2018-02-16,172.197918283226
2018-02-15,170.493866123118
2018-02-14,165.027109193294
2018-02-13,162.278955709653
2018-02-12,161.431854635842
2018-02-09,155.52184714414
2018-02-08,157.941252096322
2018-02-07,160.29565585428
2018-02-06,160.609576355341
2018-02-05,160.766536605871
2018-02-02,163.631061178053
2018-02-01,165.416484027838
2018-01-31,165.241571448653
2018-01-30,164.190232070568
2018-01-29,166.927226439194
2018-01-26,168.732269320295
2018-01-25,171.626223939451
2018-01-24,173.931577619118
2018-01-23,176.030920969963
2018-01-22,174.402458370709
2018-01-19,176.168261189177
2018-01-18,176.678382003402
2018-01-17,175.844530672458
2018-01-16,175.981870891672
2018-01-12,173.990437713067
2018-01-11,172.154591382799
2018-01-10,170.988572921671
2018-01-09,171.734134111691
2018-01-08,172.273684972889
2018-01-05,172.038244597093
2018-01-04,170.174341622044
2018-01-03,171.233823313125
2018-01-02,169.026569790039
2017-12-29,167.349057112495
2017-12-28,168.585119085422
2017-12-27,167.53544741
2017-12-26,168.212338490412
2017-12-22,172.091218681647
2017-12-21,172.675895614874
2017-12-20,172.087294675384
2017-12-19,172.05786462841
2017-12-18,173.833477462536
2017-12-15,170.861042718115
2017-12-14,169.840801089666
2017-12-13,170.243011731651
2017-12-12,169.114859930963
2017-12-11,169.605360713871
2017-12-08,167.751267754479
2017-12-07,167.201906877622
2017-12-06,166.971077209186
2017-12-05,168.261388568703
2017-12-04,169.3404902911
2017-12-01,168.408538803575
2017-11-30,168.869609539509
2017-11-29,169.634790760845
2017-11-28,171.547743814186
2017-11-27,171.753754143007
2017-11-24,172.165774800649
2017-11-22,171.675274017742
2017-11-21,170.399971982181
2017-11-20,167.31962706552
2017-11-17,168.133858365147
2017-11-16,168.604739116739
2017-11-15,167.083892389255
2017-11-14,170.184151637702
2017-11-13,171.184773234834
2017-11-10,172.048054612752
2017-11-09,172.1306842497
2017-11-08,172.272419956087
2017-11-07,171.304707202135
2017-11-06,171.050560418269
2017-11-03,170.336994448183
2017-11-02,164.706665697916
2017-11-01,166.114247885483
2017-10-31,165.830678723946
2017-10-30,164.286346016906
2017-10-27,159.916976309668
2017-10-26,154.276383939283
2017-10-25,154.003176146627
2017-10-24,153.876102754694
2017-10-23,154.140024414863
2017-10-20,154.198673672678
2017-10-19,153.543756960407
2017-10-18,157.092037058232
2017-10-17,157.248435079073
2017-10-16,156.398020840751
2017-10-13,153.739254486458
2017-10-12,153.827228373181
2017-10-11,153.446008197382
2017-10-10,154.443045580242
2017-10-09,153.201636289818
2017-10-06,151.989551628302
2017-10-05,151.94067724679
2017-10-04,150.396246790987
2017-10-03,151.598556576201
2017-10-02,150.972964492837
2017-09-29,150.660168451156
2017-09-28,150.806791595694
2017-09-27,151.235810916613
2017-09-26,150.454896048803
2017-09-25,148.41194690157
2017-09-22,148.842041458882
2017-09-21,152.292572793681
2017-09-20,154.697192364108
2017-09-19,156.173198685792
2017-09-18,156.886764655878
2017-09-15,157.346183842098
2017-09-14,155.811528262598
2017-09-13,156.358921335541
2017-09-12,160.26887185656
2017-09-11,158.401870482773
2017-09-08,157.522131615544
2017-09-07,158.587593132522
2017-09-06,159.320708855213
2017-09-05,160.552343269334
2017-09-01,161.226809734209
2017-08-31,160.816264929502
2017-08-30,160.200447722442
2017-08-29,159.447782247146
2017-08-28,158.35299610126
2017-08-25,156.945413913694
2017-08-24,157.12136168714
2017-08-23,156.857440026971
2017-08-22,156.398020840751
2017-08-21,154.335521940914
2017-08-18,155.909277025624
2017-08-17,157.092037058232
2017-08-16,158.85151479269
2017-08-15,158.54360618916
2017-08-14,156.603293243105
2017-08-11,155.002950494852
2017-08-10,156.398020840751
2017-08-09,157.022809983511
2017-08-08,157.568061881513
2017-08-07,154.73469934011
2017-08-04,153.254729902677
2017-08-03,153.069733722998
2017-08-02,155.542840546078
2017-08-01,146.26382163901
2017-07-31,146.370924690403
2017-07-28,146.273558280045
2017-07-27,149.934535309487
2017-07-26,149.876115463272
2017-07-25,149.78848569395
2017-07-24,148.425355948946
2017-07-21,146.478027741796
2017-07-20,147.743791076443
2017-07-19,147.432218563299
2017-07-18,146.176191869688
2017-07-17,146.92591322944
2017-07-14,145.397260586828
2017-07-13,144.579382739825
2017-07-12,142.330218660567
2017-07-11,142.008909506388
2017-07-10,142.106275916745
2017-07-07,140.937878992455
2017-07-06,139.720798862987
2017-07-05,140.976825556598
2017-07-03,141.477483638656
2017-06-30,141.142348454206
2017-06-29,141.307871351814
2017-06-28,142.262062173317
2017-06-27,142.310745378496
2017-06-26,144.374913278074
2017-06-23,143.284409482071
2017-06-22,142.836523994426
2017-06-21,142.222434044302
2017-06-20,143.002046892034
2017-06-19,142.875470558569
2017-06-16,140.694462966562
2017-06-15,140.674794951669
2017-06-14,143.615455277286
2017-06-13,143.566772072107
2017-06-12,142.242588891246
2017-06-09,151.102932233776
2017-06-08,151.443714670028
2017-06-07,151.8721268756
2017-06-06,151.706603977993
2017-06-05,150.382420797131
2017-06-02,151.356084900706
2017-06-01,149.291917001127
2017-05-31,150.10979484813
2017-05-30,150.36294751506
2017-05-26,150.17795133538
2017-05-25,150.285054386774
2017-05-24,150.10979484813
2017-05-23,150.82056964374
2017-05-22,150.508997130596
2017-05-19,149.924798668451
2017-05-18,149.301653642163
2017-05-17,150.49926048956
2017-05-16,151.950020003886
2017-05-15,152.524481824996
2017-05-12,152.300539081173
2017-05-11,150.012428437773
2017-05-10,149.269722084566
2017-05-09,150.181204082484
2017-05-08,149.037003276586
2017-05-05,144.460200052998
2017-05-04,142.676022525159
2017-05-03,143.015404120128
2017-05-02,143.597201140076
2017-05-01,142.734202227154
2017-04-28,139.922183297407
2017-04-27,139.786430659419
2017-04-26,140.213081807381
2017-04-25,140.503980317354
2017-04-24,139.582801702437
2017-04-21,138.351331343548
2017-04-20,138.584050151527
2017-04-19,137.691961387608
2017-04-18,137.730747855604
2017-04-17,137.575601983618
2017-04-13,138.060432833574
2017-04-12,137.837410642594
2017-04-11,139.00100468249
2017-04-10,139.514149654084
2017-04-07,139.805823893417
2017-04-06,140.135508871388
2017-04-05,141.046990869306
2017-04-04,140.494283700355
2017-04-03,139.747644191423
2017-03-31,139.893093446409
2017-03-30,140.116115637389
2017-03-29,140.10641902039
2017-03-28,139.67007125543
2017-03-27,136.935625261676
2017-03-24,137.43984934563
2017-03-23,137.288969985124
2017-03-22,137.304096707642
2017-03-21,138.467690747538
2017-03-20,137.207130537651
2017-03-17,136.722299687695
2017-03-16,136.741692921693
2017-03-15,136.479981228887
2017-03-14,135.413256392813
2017-03-13,135.199930818832
2017-03-10,135.129242480908
2017-03-09,134.579347330888
2017-03-08,135.5587056478
2017-03-07,135.733244753784
2017-03-06,135.529615796802
2017-03-03,135.587795498797
2017-03-02,136.022785737378
2017-03-01,135.898087242769
2017-02-28,133.265455727506
2017-02-27,133.265455727506
2017-02-24,132.513967910074
2017-02-23,133.309090504002
2017-02-22,132.960012292033
2017-02-21,132.601237463066
2017-02-17,131.709148699146
2017-02-16,131.77702501814
2017-02-15,132.135799847108
2017-02-14,130.991599041211
2017-02-13,129.760128682321
2017-02-10,128.906826386398
2017-02-09,128.426843844941
2017-02-08,127.655209330239
2017-02-07,127.529697477169
2017-02-06,125.994590966542
2017-02-03,124.729817677912
2017-02-02,124.922912836482
2017-02-01,125.984936208614
2017-01-31,117.199106493705
2017-01-30,117.430820683989
2017-01-27,118.125963254838
2017-01-26,118.212856076195
2017-01-25,117.884594306627
2017-01-24,115.953642720933
2017-01-23,116.639130533854
2017-01-20,116.291559248429
2017-01-19,115.943987963004
2017-01-18,116.339833038071
2017-01-17,116.088809331931
2017-01-13,115.490214340366
2017-01-12,115.181262086655
2017-01-11,115.789511836149
2017-01-10,115.258500150083
2017-01-09,115.306773939725
2017-01-06,114.080619682809
2017-01-05,112.829556150438
2017-01-04,112.487584624612
2017-01-03,112.313798981899
2016-12-30,113.153762921676
2016-12-29,113.066387362423
2016-12-28,113.942170454115
2016-12-27,113.733048397384
2016-12-23,112.49723938254
2016-12-22,112.487584624612
2016-12-21,113.346858080245
2016-12-20,113.44340565953
2016-12-19,113.327548564389
2016-12-16,112.477929866683
2016-12-15,112.699989299038
2016-12-14,112.188287128829
2016-12-13,111.917953906832
2016-12-12,111.029716177413
2016-12-09,110.740073439558
2016-12-08,108.548443389796
2016-12-07,107.351253406665
2016-12-06,106.549908498602
2016-12-05,106.231301486963
2016-12-02,106.289230034533
2016-12-01,107.109884458453
2016-11-30,108.326383957441
2016-11-29,108.162253072657
2016-11-28,108.582235042545
2016-11-25,108.007776945801
2016-11-23,107.660205660376
2016-11-22,108.538788631867
2016-11-21,108.123634040943
2016-11-18,106.723694141315
2016-11-17,106.540253740674
2016-11-16,106.424396645532
2016-11-15,103.962433373772
2016-11-14,104.086979751049
2016-11-11,105.11134956726
2016-11-10,107.254705827381
2016-11-09,107.476765259735
2016-11-08,107.862955576874
2016-11-07,106.694729867529
2016-11-04,106.443706161389
2016-11-03,107.611931870734
2016-11-02,107.917136081489
2016-11-01,109.281108784967
2016-10-31,109.722959097361
2016-10-28,110.664292371592
2016-10-27,111.288646073888
2016-10-26,111.134959008707
2016-10-25,113.690006467335
2016-10-24,113.09446908976
2016-10-21,112.297217439136
2016-10-20,112.748673193104
2016-10-19,113.113679972907
2016-10-18,113.545924843728
2016-10-17,113.190523505498
2016-10-14,113.507503077433
2016-10-13,112.806305842546
2016-10-12,113.324999687531
2016-10-11,114.00698603927
2016-10-10,112.143530373955
2016-10-07,110.039938669296
2016-10-06,109.828618954672
2016-10-05,109.175448927655
2016-10-04,109.799802629951
2016-10-03,108.589516991654
2016-09-30,108.896891122015
2016-09-29,109.309925109688
2016-09-28,110.116782201886
2016-09-27,108.714387732113
2016-09-26,108.916102005163
2016-09-23,110.260863825493
2016-09-22,110.4049454491
2016-09-21,109.491467955433
2016-09-20,109.617299240049
2016-09-19,111.596020204249
2016-09-16,111.54799299638
2016-09-15,111.163775333429
2016-09-14,108.570306108506
2016-09-13,104.497598881221
2016-09-12,101.548728318069
2016-09-09,101.548728318069
2016-09-08,103.037571762006
2016-09-07,104.4687825565
2016-09-06,104.026932244106
2016-09-02,103.738768996892
2016-09-01,102.586116008038
2016-08-31,102.365094797425
2016-08-30,102.297952760824
2016-08-29,103.20086426876
2016-08-26,103.690741789023
2016-08-25,103.623503698007
2016-08-24,104.459177114926
2016-08-23,105.006687284632
2016-08-22,104.795367570008
2016-08-19,105.362088622862
2016-08-18,105.275639648698
2016-08-17,105.054714492501
2016-08-16,105.880782467846
2016-08-15,105.218006999255
2016-08-12,104.161408426139
2016-08-11,104.632075063254
2016-08-10,104.603258738533
2016-08-09,104.641680504828
2016-08-08,104.094170335122
2016-08-05,103.402578541809
2016-08-04,101.817680682135
2016-08-03,101.116224675072
2016-08-02,101.33595947926
2016-08-01,101.412388976369
2016-07-29,99.8837990341914
2016-07-28,99.7882621628053
2016-07-27,99.6927252914192
2016-07-26,93.5974728969846
2016-07-25,94.4286436780438
2016-07-22,94.86811328642
2016-07-21,96.4922400999841
2016-07-20,95.976340994499
2016-07-19,95.5368713861228
2016-07-18,95.6610693189248
2016-07-15,94.86811328642
2016-07-14,94.571948985123
2016-07-13,93.3108622828262
2016-07-12,93.339523344242
2016-07-11,93.291754908549
2016-07-08,92.5656746860144
2016-07-07,92.1930808876085
2016-07-06,91.3905711679651
2016-07-05,91.1421753023612
2016-07-01,92.1596429826234
2016-06-30,91.4956617264898
2016-06-29,90.3301118955792
2016-06-28,89.4798337402427
2016-06-27,88.8970588247873
2016-06-24,90.4304256105346
2016-06-23,91.9924534576977
2016-06-22,92.5656746860144
2016-06-21,92.0497755805294
2016-06-20,92.2599566975788
2016-06-17,92.3363861946877
2016-06-16,93.3872917799351
2016-06-15,94.0178351310835
2016-06-14,94.0799340974845
2016-06-13,94.696146917925
2016-06-10,94.9117736366434
2016-06-09,95.5273176989842
2016-06-08,95.1165091520239
2016-06-07,95.4126734533209
2016-06-06,97.3425182553206
2016-06-03,93.8840835111429
2016-06-02,93.4732749641826
2016-06-01,95.0974017777467
2016-05-31,95.9190188716673
2016-05-27,95.9858946816376
2016-05-26,96.2342905472415
2016-05-25,95.2884755205189
2016-05-24,93.7121171426479
2016-05-23,92.8522853001728
2016-05-20,91.170836363777
2016-05-19,90.4160950798267
2016-05-18,90.9606552467276
2016-05-17,90.4734172026583
2016-05-16,90.1772529013614
2016-05-13,87.5786499996588
2016-05-12,88.6391092720448
2016-05-11,89.3938505559951
2016-05-10,89.3938505559951
2016-05-09,89.5849242987674
2016-05-06,89.2792063103318
2016-05-05,89.8715349129258
2016-05-04,91.0654131150112
2016-05-03,90.9134791619517
2016-05-02,89.3371643989598
2016-04-29,89.9449002111977
2016-04-28,92.9455957841219
2016-04-27,93.7337531656178
2016-04-26,99.9915328572542
2016-04-25,100.323888379572
2016-04-22,101.112045761068
2016-04-21,101.539360004047
2016-04-20,102.640881163728
2016-04-19,102.555418315132
2016-04-18,103.457526161423
2016-04-15,106.638643303605
2016-04-14,106.724106152201
2016-04-13,106.67662679187
2016-04-12,104.929386331686
2016-04-11,105.033840924415
2016-04-08,104.236187670853
2016-04-07,104.853419355157
2016-04-06,105.385188190865
2016-04-05,105.147791389209
2016-04-04,106.534188710877
2016-04-01,104.454592728376
2016-03-31,104.359634007714
2016-03-30,104.853419355157
2016-03-29,102.356005001742
2016-03-28,100.836665471147
2016-03-24,100.893640703545
2016-03-23,101.672302212974
2016-03-22,101.881211398431
2016-03-21,102.223062792815
2016-03-18,101.1310375052
2016-03-17,101.102549889001
2016-03-16,100.950615935942
2016-03-15,99.8775823924596
2016-03-14,97.7220194334285
2016-03-11,97.1237794932569
2016-03-10,97.0857960049921
2016-03-09,96.4590684486218
2016-03-08,96.6299941458137
2016-03-07,97.6460524568988
2016-03-04,98.5196726869907
2016-03-03,96.582419826762
2016-03-02,95.8038532760529
2016-03-01,95.6899028112583
2016-02-29,93.2779513064395
2016-02-26,93.0820514657134
2016-02-25,91.8820581127057
2016-02-24,91.5212149741895
2016-02-23,91.6351654389841
2016-02-22,92.0150003216327
2016-02-19,91.8819631539851
2016-02-18,93.9046788628097
2016-02-17,93.258959562307
2016-02-16,91.9675209613017
2016-02-12,89.7359910257409
2016-02-11,89.9449002111977
2016-02-10,91.4927273579909
2016-02-09,91.103396603276
2016-02-08,90.8754956736868
2016-02-05,92.0339920657652
2016-02-04,92.42332282048
2016-02-03,91.4617285345245
2016-02-02,90.7061586994603
2016-02-01,91.3389484363265
2016-01-29,91.9339596814396
2016-01-28,89.2705760128382
2016-01-27,91.2623525442969
2016-01-26,95.2773562015988
2016-01-25,95.8912566925885
2016-01-22,95.8251443320204
2016-01-21,92.443969320108
2016-01-20,92.7364692925072
2016-01-19,93.1712052863573
2016-01-15,92.2834107301568
2016-01-14,94.8995712840667
2016-01-13,95.5701395126862
2016-01-12,95.0979083657711
2016-01-11,93.5584348268277
2016-01-08,93.6056579415192
2016-01-07,94.5690094812261
2016-01-06,96.684605019406
2016-01-05,99.9713338019353
2016-01-04,99.5161029763091
2015-12-31,101.085799308655
2015-12-30,102.663051339352
2015-12-29,103.352508813848
2015-12-28,101.709144422583
2015-12-24,102.946390027501
2015-12-23,102.804720683426
2015-12-22,101.737478291398
2015-12-21,101.406916488557
2015-12-18,103.437510420292
2015-12-17,106.015892482449
2015-12-16,105.770332286053
2015-12-15,106.535346744056
2015-12-14,106.422011268796
2015-12-11,108.981504085076
2015-12-10,110.445420640513
2015-12-09,111.153767360886
2015-12-08,112.013228048271
2015-12-07,113.203250538498
2015-12-04,112.627128539261
2015-12-03,110.303751296439
2015-12-02,111.550441524295
2015-12-01,112.211565129976
2015-11-30,112.778242506274
2015-11-27,111.833780212444
2015-11-25,112.608239293385
2015-11-24,112.721574768644
2015-11-23,113.0804704403
2015-11-20,113.259918276127
2015-11-19,113.099359686176
2015-11-18,110.96487490212
2015-11-17,108.660386905174
2015-11-16,107.895372447171
2015-11-13,109.151507297966
2015-11-12,110.332085165254
2015-11-11,110.898762541552
2015-11-10,111.512663032541
2015-11-09,115.044952011467
2015-11-06,115.044952011467
2015-11-05,115.876078830037
2015-11-04,116.444874279152
2015-11-03,116.134530162595
2015-11-02,114.131399955725
2015-10-30,113.999738815367
2015-10-29,113.501307355442
2015-10-28,112.194100319034
2015-10-27,109.598494980555
2015-10-26,111.093789360331
2015-10-23,112.126388875422
2015-10-22,108.620440795041
2015-10-21,108.695675732389
2015-10-20,107.369659961644
2015-10-19,105.093803106891
2015-10-16,105.328912286101
2015-10-15,105.422955957785
2015-10-14,104.877502662018
2015-10-13,105.752108808679
2015-10-12,106.034239823731
2015-10-09,105.592234566816
2015-10-08,103.62672182862
2015-10-07,105.112611841228
2015-10-06,105.084398739722
2015-10-05,104.736249067148
2015-10-02,104.40126550861
2015-10-01,103.090672900021
2015-09-30,104.896311396354
2015-09-29,106.748971728529
2015-09-28,107.74583464838
2015-09-25,109.739560488081
2015-09-24,108.620440795041
2015-09-23,107.886900155906
2015-09-22,107.379064328812
2015-09-21,108.498184021852
2015-09-18,107.491916734833
2015-09-17,109.551473144713
2015-09-16,109.598494980555
2015-09-15,109.589090613387
2015-09-14,109.927647831449
2015-09-11,107.407277430318
2015-09-10,106.535022375448
2015-09-09,107.228594454118
2015-09-08,105.855556847531
2015-09-04,103.871235374999
2015-09-03,106.062452925236
2015-09-02,105.648660769826
2015-09-01,105.21605988008
2015-08-31,107.708217179706
2015-08-28,106.560884385161
2015-08-27,106.495053814983
2015-08-26,103.344590813568
2015-08-25,104.491923608113
2015-08-24,102.319514792212
2015-08-21,105.234868614417
2015-08-20,107.538938570675
2015-08-19,109.579686246218
2015-08-18,110.444888025711
2015-08-17,110.642379736248
2015-08-14,109.382194535682
2015-08-13,109.466833840198
2015-08-12,108.545205857694
2015-08-11,111.140811196173
2015-08-10,112.843001653654
2015-08-07,109.325768332672
2015-08-06,109.560877511882
2015-08-05,109.947216086601
2015-08-04,110.190627838836
2015-08-03,114.749917198013
2015-07-31,114.817791628925
2015-07-30,114.749823578108
2015-07-29,115.620582311778
2015-07-28,116.004423921072
2015-07-27,115.723564206954
2015-07-24,117.71766817719
2015-07-23,118.981536890719
2015-07-22,117.492980405896
2015-07-21,124.439577335073
2015-07-20,124.486387287426
2015-07-17,121.350120479778
2015-07-16,120.367111480367
2015-07-15,119.037708833543
2015-07-14,118.307473576837
2015-07-13,117.731711162896
2015-07-10,115.948251978248
2015-07-09,116.144853778131
2015-07-08,116.687849225425
2015-07-07,118.101509786484
2015-07-06,118.176405710249
2015-07-02,118.607057271896
2015-07-01,118.841107033661
2015-06-30,118.073423815072
2015-06-29,118.401093481543
2015-06-26,119.824116033072
2015-06-25,120.956916880014
2015-06-24,121.518636308249
2015-06-23,119.46836039519
2015-06-22,119.889649966367
2015-06-19,119.664962195072
2015-06-18,120.123699728131
2015-06-17,119.721134137896
2015-06-16,119.693048166484
2015-06-15,119.121966747778
2015-06-12,120.142423709072
2015-06-11,121.874391946131
2015-06-10,121.087984746602
2015-06-09,119.908373947308
2015-06-08,120.966278870484
2015-06-05,121.415654413073
2015-06-04,122.248871564955
2015-06-03,122.585903221896
2015-06-02,122.319086493484
2015-06-01,123.007192793073
2015-05-29,123.063364735896
2015-05-28,123.531464259426
2015-05-27,123.821685964014
2015-05-26,124.430215344602
2015-05-22,124.486387287426
2015-05-21,123.231880564367
2015-05-20,122.623351183779
2015-05-19,122.529731279073
2015-05-18,122.379939431543
2015-05-15,121.228414603661
2015-05-14,120.722867118249
2015-05-13,119.075156795425
2015-05-12,118.784935090837
2015-05-11,119.421550442837
2015-05-08,119.477722385661
2015-05-07,118.03597585319
2015-05-06,118.16962966915
2015-05-05,119.754361318157
2015-05-04,121.731033892709
2015-05-01,121.32081979366
2015-04-30,119.223134059889
2015-04-29,122.681984758686
2015-04-28,125.432283831853
2015-04-27,124.117734105356
2015-04-24,121.786972178943
2015-04-23,121.591188177124
2015-04-22,120.146115782748
2015-04-21,119.521471586469
2015-04-20,119.446887204824
2015-04-17,117.600923759105
2015-04-16,118.495936338848
2015-04-15,118.523905481965
2015-04-14,118.673074245255
2015-04-13,119.866424351579
2015-04-10,118.59848986361
2015-04-09,118.011137858154
2015-04-08,117.843322999452
2015-04-07,119.448565353411
2015-04-06,118.878181294779
2015-04-02,117.060186992177
2015-04-01,116.649972893128
2015-03-31,117.927230428803
2015-03-30,117.843322999452
2015-03-27,116.258404889491
2015-03-26,116.426219748193
2015-03-25,118.234891003089
2015-03-24,119.372302823179
2015-03-23,119.195164916772
2015-03-20,119.707932540582
2015-03-19,120.495823302187
2015-03-18,120.416484166212
2015-03-17,118.701043388372
2015-03-16,116.491481082132
2015-03-13,116.906449935511
2015-03-12,116.444865843604
2015-03-11,116.32366622343
2015-03-10,118.607812911315
2015-03-09,120.798729122144
2015-03-06,120.612268168031
2015-03-05,120.03423921028
2015-03-04,120.789406074438
2015-03-03,120.752113883616
2015-03-02,121.460665509245
2015-02-27,121.731033892709
2015-02-26,122.010725323879
2015-02-25,122.691307806391
2015-02-24,124.555917347522
2015-02-23,123.996534485183
2015-02-20,120.733467788204
2015-02-19,120.295284546039
2015-02-18,120.062208353397
2015-02-17,120.155438830454
2015-02-13,118.663751197549
2015-02-12,118.850212151662
2015-02-11,116.463511939015
2015-02-10,113.881027724549
2015-02-09,111.727403704544
2015-02-06,112.109648660475
2015-02-05,112.091002565064
2015-02-04,111.910382941694
2015-02-03,110.591714418109
2015-02-02,110.666005602537
2015-01-30,111.43677664097
2015-01-29,110.684578398643
2015-01-28,109.690933806928
2015-01-27,104.453405304802
2015-01-26,106.201662602338
2015-01-23,105.632777857586
2015-01-22,104.444118906749
2015-01-21,103.134736781218
2015-01-20,101.190815076696
2015-01-16,99.9030702586295
2015-01-15,102.206096975876
2015-01-14,102.605412092173
2015-01-13,104.750570042512
2015-01-12,104.592701275604
2015-01-09,105.168457954915
2015-01-08,104.14695416904
2015-01-07,100.478826937941
2015-01-06,99.7637742878283
2015-01-05,100.896714850345
2015-01-02,103.487619907247
2014-12-31,105.057021178274
2014-12-30,105.790646624494
2014-12-29,106.579990459034
