Date,AdjustedOpenPrice
2018-04-23,164.332486312769
2018-04-20,168.036288007819
2018-04-19,172.325968445546
2018-04-18,175.143072016591
2018-04-17,173.842870368416
2018-04-16,172.40486704556
2018-04-13,172.158518233281
2018-04-12,170.809066522676
2018-04-11,169.646765049308
2018-04-10,170.405216010743
2018-04-09,167.332012115058
2018-04-06,168.40566347605
2018-04-05,169.991515486324
2018-04-04,162.407005871973
2018-04-03,165.125609318156
2018-04-02,165.362009617824
2018-03-29,165.288134524178
2018-03-28,164.741458831195
2018-03-27,171.075016859803
2018-03-26,165.549159855061
2018-03-23,165.864360254619
2018-03-22,167.450212264892
2018-03-21,172.414618557922
2018-03-20,172.611618807645
2018-03-19,174.660421404768
2018-03-16,175.970473065429
2018-03-15,175.822722878137
2018-03-14,177.615425150619
2018-03-13,179.85137798498
2018-03-12,177.585875113161
2018-03-09,175.290822203883
2018-03-08,172.848019107313
2018-03-07,172.31611843306
2018-03-06,175.241572141452
2018-03-05,172.582068770187
2018-03-02,170.20821576102
2018-03-01,175.862122928081
2018-02-28,176.571323827085
2018-02-27,176.413723627307
2018-02-26,173.70497019361
2018-02-23,171.065166847316
2018-02-22,169.223214512403
2018-02-21,170.237765798478
2018-02-20,169.469464824557
2018-02-16,169.774815211628
2018-02-15,167.243362002682
2018-02-14,160.599528580761
2018-02-13,159.520952213525
2018-02-12,156.122697905796
2018-02-09,154.714146120274
2018-02-08,157.244740984593
2018-02-07,159.986640361048
2018-02-06,151.88847243524
2018-02-05,156.077349121273
2018-02-02,162.846259925401
2018-02-01,163.989126749576
2018-01-31,163.69973128766
2018-01-30,162.380284181638
2018-01-29,166.927226439194
2018-01-26,168.732269320295
2018-01-25,171.189678242663
2018-01-24,173.882527540827
2018-01-23,173.931577619118
2018-01-22,173.931577619118
2018-01-19,175.216689670336
2018-01-18,175.962250860356
2018-01-17,172.80342581843
2018-01-16,174.520178558607
2018-01-12,172.832855865404
2018-01-11,171.273063375757
2018-01-10,169.870231136641
2018-01-09,171.233823313125
2018-01-08,171.037622999961
2018-01-05,170.144911575069
2018-01-04,169.262010165835
2018-01-03,169.252200150177
2018-01-02,166.927226439194
2017-12-29,167.280387002887
2017-12-28,167.751267754479
2017-12-27,166.868366345245
2017-12-26,167.555067441316
2017-12-22,171.361353516681
2017-12-21,170.861042718115
2017-12-20,171.547743814186
2017-12-19,171.704704064716
2017-12-18,171.557553829844
2017-12-15,170.331301872574
2017-12-14,169.124669946621
2017-12-13,169.222770103202
2017-12-12,168.879419555167
2017-12-11,165.985464936011
2017-12-08,167.250956955913
2017-12-07,165.818694669822
2017-12-06,164.317762274124
2017-12-05,165.848124716797
2017-12-04,169.203150071886
2017-12-01,166.721216110372
2017-11-30,167.192096861964
2017-11-29,169.350300306758
2017-11-28,170.988572921671
2017-11-27,171.724324096032
2017-11-24,171.773374174323
2017-11-22,170.066431449804
2017-11-21,167.53544741
2017-11-20,167.05475664275
2017-11-17,167.790507817112
2017-11-16,167.927848036326
2017-11-15,166.740836141689
2017-11-14,169.752510948743
2017-11-13,170.203771669018
2017-11-10,171.783184189981
2017-11-09,171.1678589339
2017-11-08,170.727989500285
2017-11-07,169.994873777594
2017-11-06,168.48465538885
2017-11-03,170.082847664317
2017-11-02,163.866026335897
2017-11-01,166.045823751365
2017-10-31,164.120173119763
2017-10-30,160.200447722442
2017-10-27,155.70400462327
2017-10-26,153.690380104946
2017-10-25,153.377584063264
2017-10-24,152.771541732506
2017-10-23,153.358034310659
2017-10-20,153.084337774188
2017-10-19,153.221186042423
2017-10-18,156.808565645458
2017-10-17,156.182973562095
2017-10-16,154.345296817216
2017-10-13,153.201636289818
2017-10-12,152.830190990321
2017-10-11,152.458745690825
2017-10-10,152.541832139396
2017-10-09,152.302347669984
2017-10-06,151.48125806057
2017-10-05,150.709042832669
2017-10-04,150.171424636029
2017-10-03,150.542869935525
2017-10-02,150.787241843089
2017-09-29,149.760879831322
2017-09-28,150.425571419895
2017-09-27,150.337597533172
2017-09-26,148.363072520057
2017-09-25,146.613369661902
2017-09-22,148.597669551319
2017-09-21,152.292572793681
2017-09-20,154.345296817216
2017-09-19,155.919051901926
2017-09-18,156.505544480079
2017-09-15,154.902464766461
2017-09-14,155.410758334194
2017-09-13,156.270947448818
2017-09-12,158.949263555716
2017-09-11,156.886764655878
2017-09-08,157.23866020277
2017-09-07,158.440969987983
2017-09-06,159.047012318741
2017-09-05,160.063599454206
2017-09-01,161.089961465974
2017-08-31,159.956075814878
2017-08-30,160.112473835719
2017-08-29,156.495769603777
2017-08-28,156.534869108987
2017-08-25,156.055900170162
2017-08-24,156.818340521761
2017-08-23,155.488957344614
2017-08-22,154.6678677352
2017-08-21,153.954301765114
2017-08-18,154.306197312006
2017-08-17,156.906314408483
2017-08-16,158.294346843445
2017-08-15,157.043162676719
2017-08-14,155.733329252178
2017-08-11,153.074562897885
2017-08-10,156.300272077726
2017-08-09,155.065745135326
2017-08-08,154.423126826967
2017-08-07,152.923684107461
2017-08-04,151.959756644922
2017-08-03,152.913947466426
2017-08-02,155.085218417397
2017-08-01,145.173317843006
2017-07-31,145.952249125866
2017-07-28,145.94251248483
2017-07-27,149.700855924629
2017-07-26,149.311390283199
2017-07-25,147.802210922658
2017-07-24,146.614340716296
2017-07-21,146.039878895187
2017-07-20,147.510111691585
2017-07-19,146.516974305939
2017-07-18,145.270684253363
2017-07-17,144.900691894005
2017-07-14,144.073077405966
2017-07-13,141.668127070136
2017-07-12,142.028382788459
2017-07-11,140.918405710384
2017-07-10,140.314733966167
2017-07-07,139.136600400842
2017-07-06,139.253440093271
2017-07-05,139.905795042666
2017-07-03,141.060755402326
2017-06-30,140.645779761383
2017-06-29,140.898932428312
2017-06-28,140.684726325526
2017-06-27,141.191031659385
2017-06-26,143.294146123106
2017-06-23,141.307871351814
2017-06-22,141.931016378102
2017-06-21,141.687600352208
2017-06-20,143.002046892034
2017-06-19,139.876585119559
2017-06-16,139.993424811988
2017-06-15,139.545539324343
2017-06-14,143.615455277286
2017-06-13,143.284409482071
2017-06-12,141.901806454994
2017-06-09,151.102932233776
2017-06-08,151.161352079991
2017-06-07,150.937409336169
2017-06-06,149.846905540165
2017-06-05,150.275317745738
2017-06-02,149.535333027021
2017-06-01,149.136130744555
2017-05-31,149.915062027415
2017-05-30,149.379546770449
2017-05-26,149.944271950522
2017-05-25,149.681382642557
2017-05-24,149.78848569395
2017-05-23,150.82056964374
2017-05-22,149.944271950522
2017-05-19,149.340600206306
2017-05-18,147.286168947763
2017-05-17,149.554806309092
2017-05-16,151.833180311458
2017-05-15,151.901336798708
2017-05-12,150.625836823025
2017-05-11,148.435092589981
2017-05-10,148.969126957593
2017-05-09,149.201845765572
2017-05-08,144.508683137994
2017-05-05,142.307551079192
2017-05-04,142.074832271213
2017-05-03,141.173046890294
2017-05-02,143.063887205124
2017-05-01,140.697912657337
2017-04-28,139.718554340425
2017-04-27,139.55613600569
2017-04-26,140.087025786392
2017-04-25,139.544015234441
2017-04-24,139.146453937477
2017-04-21,138.118612535569
2017-04-20,136.935625261676
2017-04-19,137.575601983618
2017-04-18,137.119860984659
2017-04-17,137.187737303653
2017-04-13,137.604691834615
2017-04-12,137.304096707642
2017-04-11,138.603443385526
2017-04-10,139.243420107468
2017-04-07,139.369476128457
2017-04-06,139.912486680408
2017-04-05,139.844610361414
2017-04-04,138.904038512498
2017-04-03,139.350082894458
2017-03-31,139.359779511457
2017-03-30,139.815520510416
2017-03-29,139.320993043461
2017-03-28,136.635030134703
2017-03-27,135.161144350835
2017-03-24,137.207130537651
2017-03-23,136.974411729672
2017-03-22,135.602340424296
2017-03-21,137.798624174598
2017-03-20,136.140502667747
2017-03-17,136.722299687695
2017-03-16,136.450794411719
2017-03-15,135.180537584834
2017-03-14,135.073874797843
2017-03-13,134.637527032882
2017-03-10,135.025391712848
2017-03-09,134.530864245892
2017-03-08,134.734493202874
2017-03-07,134.841155989864
2017-03-06,135.136902808338
2017-03-03,134.569650713889
2017-03-02,135.752637987782
2017-03-01,133.706651800966
2017-02-28,132.921225824037
2017-02-27,132.979405526032
2017-02-24,131.786721635139
2017-02-23,133.212124334011
2017-02-22,132.290945719094
2017-02-21,132.097013379111
2017-02-17,131.00129565821
2017-02-16,131.55400282716
2017-02-15,131.408553572173
2017-02-14,129.420747087352
2017-02-13,129.042579024386
2017-02-10,128.44138877044
2017-02-09,127.655962793511
2017-02-08,126.815245390462
2017-02-07,126.033209998256
2017-02-06,124.671889130342
2017-02-03,123.880198980207
2017-02-02,123.556764589603
2017-02-01,122.644389965363
2017-01-31,116.967392303422
2017-01-30,116.754987628996
2017-01-27,117.923213338341
2017-01-26,117.469439715702
2017-01-25,116.262594974644
2017-01-24,115.422631034867
2017-01-23,115.857095141648
2017-01-20,116.291559248429
2017-01-19,115.27780966594
2017-01-18,115.857095141648
2017-01-17,114.254405325522
2017-01-13,114.997821686014
2017-01-12,114.790244390552
2017-01-11,114.640595642661
2017-01-10,114.669559916446
2017-01-09,113.877869766311
2017-01-06,112.74826308868
2017-01-05,111.917953906832
2017-01-04,111.850370601333
2017-01-03,111.80209681169
2016-12-30,112.62275123561
2016-12-29,112.429656077041
2016-12-28,113.462715175387
2016-12-27,112.49723938254
2016-12-23,111.599346895192
2016-12-22,112.333108497756
2016-12-21,112.767572604537
2016-12-20,112.709644056966
2016-12-19,111.80209681169
2016-12-16,112.448965592898
2016-12-15,111.396596978694
2016-12-14,111.068335209126
2016-12-13,109.90976425771
2016-12-12,109.378752571644
2016-12-09,108.432586294654
2016-12-08,107.032646395026
2016-12-07,105.48788512647
2016-12-06,105.719599316754
2016-12-05,106.202337213177
2016-12-02,105.400992305114
2016-12-01,106.554735877566
2016-11-30,107.747098481732
2016-11-29,106.955408331598
2016-11-28,107.582967596949
2016-11-25,107.293324859094
2016-11-23,107.515384291449
2016-11-22,108.085015009229
2016-11-21,106.318194308319
2016-11-18,105.93200399118
2016-11-17,106.018896812536
2016-11-16,103.016267096782
2016-11-15,102.890755243712
2016-11-14,103.991397647557
2016-11-11,103.421766929778
2016-11-10,107.254705827381
2016-11-09,106.086480118036
2016-11-08,106.50163470896
2016-11-07,106.279575276605
2016-11-04,104.783087797692
2016-11-03,107.148503490167
2016-11-02,107.004619131979
2016-11-01,108.983340096179
2016-10-31,109.165843486081
2016-10-28,109.377163200705
2016-10-27,110.83719031992
2016-10-26,109.799802629951
2016-10-25,113.296183362809
2016-10-24,112.479720829038
2016-10-21,112.201163023398
2016-10-20,112.249190231267
2016-10-19,112.623802452644
2016-10-18,113.517108519006
2016-10-17,112.700645985235
2016-10-14,113.228945271793
2016-10-13,112.18195214025
2016-10-12,112.719856868382
2016-10-11,113.056047323465
2016-10-10,110.48178898169
2016-10-07,109.799802629951
2016-10-06,109.21387069395
2016-10-05,108.925707446737
2016-10-04,108.599122433228
2016-10-03,108.262931978145
2016-09-30,108.022795938801
2016-09-29,108.695176848966
2016-09-28,109.204265252376
2016-09-27,108.541489783785
2016-09-26,107.23514972975
2016-09-23,109.905462487263
2016-09-22,109.838224396246
2016-09-21,109.357952317557
2016-09-20,108.589516991654
2016-09-19,110.645081488444
2016-09-16,110.577843397428
2016-09-15,109.367557759131
2016-09-14,104.439966231778
2016-09-13,103.268102359776
2016-09-12,98.5998577549163
2016-09-09,100.5113406281
2016-09-08,103.018360878858
2016-09-07,103.575476490138
2016-09-06,103.642714581154
2016-09-02,103.450605749678
2016-09-01,101.952156864168
2016-08-31,101.491095668626
2016-08-30,101.625571850659
2016-08-29,102.413218059709
2016-08-26,103.172047944039
2016-08-25,103.152837060891
2016-08-24,104.281476445811
2016-08-23,104.305490049745
2016-08-22,104.564836972238
2016-08-19,104.478387998074
2016-08-18,104.920238310468
2016-08-17,104.795367570008
2016-08-16,105.304455973419
2016-08-15,103.873245178925
2016-08-12,103.527449282269
2016-08-11,104.238251958729
2016-08-10,104.420755348631
2016-08-09,103.959694153089
2016-08-08,103.27770780135
2016-08-05,102.077027604627
2016-08-04,101.414252136036
2016-08-03,100.132194899795
2016-08-02,101.316852104983
2016-08-01,99.7500474142509
2016-07-29,99.5398662972014
2016-07-28,98.2405648463501
2016-07-27,99.611518950741
2016-07-26,92.4987988760441
2016-07-25,93.8649761368657
2016-07-22,94.8298985378655
2016-07-21,95.3744587047664
2016-07-20,95.5368713861228
2016-07-19,95.1165091520239
2016-07-18,94.2948920581033
2016-07-15,94.5050731751527
2016-07-14,93.043359042945
2016-07-13,93.0624664172223
2016-07-12,92.8331779258956
2016-07-11,92.4319230660738
2016-07-08,92.1835272004699
2016-07-07,91.4287859165196
2016-07-06,90.3778803312722
2016-07-05,91.1326216152226
2016-07-01,91.2281584866087
2016-06-30,90.2250213370544
2016-06-29,89.7759980415396
2016-06-28,88.7537535177081
2016-06-27,88.8492903890943
2016-06-24,88.7633072048467
2016-06-23,91.6580744078463
2016-06-22,91.9542387091432
2016-06-21,90.702705693985
2016-06-20,91.7153965306779
2016-06-17,92.3077251332719
2016-06-16,92.1453124519155
2016-06-15,93.4541675899054
2016-06-14,92.9764832329747
2016-06-13,94.2853383709646
2016-06-10,94.1324793767468
2016-06-09,94.103818315331
2016-06-08,94.6006100465388
2016-06-07,94.8203448507269
2016-06-06,93.6165802712618
2016-06-03,93.4255065284895
2016-06-02,93.2439864728559
2016-06-01,94.6006100465388
2016-05-31,95.1547239005783
2016-05-27,95.0018649063606
2016-05-26,95.2311533976873
2016-05-25,94.2662309966874
2016-05-24,92.8809463615886
2016-05-23,91.591198597876
2016-05-20,90.4160950798267
2016-05-19,90.4160950798267
2016-05-18,89.9575180971733
2016-05-17,90.3301118955792
2016-05-16,88.2665154736389
2016-05-13,85.9831842475106
2016-05-12,88.5817871492131
2016-05-11,89.3078673717476
2016-05-10,89.1645620646684
2016-05-09,88.8492903890943
2016-05-06,89.2027768132229
2016-05-05,89.8046591029555
2016-05-04,90.400702070376
2016-05-03,89.4511148637544
2016-05-02,89.2279618701984
2016-04-29,89.2517015503639
2016-04-28,92.6892072383341
2016-04-27,91.1603718356733
2016-04-26,98.6716066400501
2016-04-25,99.7066566952677
2016-04-22,99.7161525673339
2016-04-21,101.539360004047
2016-04-20,101.263979714127
2016-04-19,102.441467850338
2016-04-18,103.400550929026
2016-04-15,106.458221734347
2016-04-14,105.992924003103
2016-04-13,105.214262493673
2016-04-12,103.827865172005
2016-04-11,103.476517905555
2016-04-08,103.419542673158
2016-04-07,104.407113368045
2016-04-06,104.672997785899
2016-04-05,103.989294997131
2016-04-04,104.853419355157
2016-04-01,103.296096336297
2016-03-31,104.188708310522
2016-03-30,103.172649999437
2016-03-29,99.6022021025393
2016-03-28,100.656243901889
2016-03-24,100.15296268238
2016-03-23,101.112045761068
2016-03-22,99.9440534969231
2016-03-21,100.589772797426
2016-03-18,100.979103552141
2016-03-17,100.200442042711
2016-03-16,99.3363176846853
2016-03-15,98.7190860003812
2016-03-14,96.7724322268069
2016-03-11,97.0857960049921
2016-03-10,96.2976386234961
2016-03-09,96.202679902834
2016-03-08,95.6993986833245
2016-03-07,97.2282340859853
2016-03-04,97.2092423418529
2016-03-03,95.5094812420002
2016-03-02,95.4430101375367
2016-03-01,92.7271907265989
2016-02-29,91.9770168333679
2016-02-26,92.2998764836192
2016-02-25,91.2078511960044
2016-02-24,89.2422056782977
2016-02-23,91.5402067183219
2016-02-22,91.454743869726
2016-02-19,91.1603718356733
2016-02-18,93.8571995024786
2016-02-17,91.7965952641098
2016-02-16,90.2297763731841
2016-02-12,89.4416189916882
2016-02-11,89.0617841090396
2016-02-10,91.0844048591436
2016-02-09,89.5365777123504
2016-02-08,88.4350565526693
2016-02-05,91.6541571831165
2016-02-04,91.0274296267463
2016-02-03,89.7239179138768
2016-02-02,90.1205920772855
2016-02-01,91.1122774858073
2016-01-29,89.5255808321724
2016-01-28,88.5811185383421
2016-01-27,90.7061586994603
2016-01-26,94.3801170224601
2016-01-25,95.8818120696502
2016-01-22,93.1523160404807
2016-01-21,91.6695102391672
2016-01-20,89.8183641432598
2016-01-19,92.944534335838
2016-01-15,90.8572726664731
2016-01-14,92.5195263036144
2016-01-13,94.7484573170539
2016-01-12,94.9656836446348
2016-01-11,93.473433220383
2016-01-08,93.0767590569743
2016-01-07,93.1995391551722
2016-01-06,94.9751282675731
2016-01-05,99.8768875725523
2016-01-04,96.9112759699252
2015-12-31,101.066910062778
2015-12-30,102.549715864092
2015-12-29,101.019686948087
2015-12-28,101.6146981932
2015-12-24,102.946390027501
2015-12-23,101.312470259174
2015-12-22,101.435250357372
2015-12-21,101.321914882113
2015-12-18,102.861388421056
2015-12-17,105.798666154868
2015-12-16,104.901426975729
2015-12-15,105.723109171362
2015-12-14,105.949780121881
2015-12-11,108.79261162631
2015-12-10,109.595404576066
2015-12-09,111.106544246194
2015-12-08,110.993208770935
2015-12-07,112.372123719927
2015-12-04,108.887057855693
2015-12-03,110.077080345919
2015-12-02,110.549311492834
2015-12-01,112.154897392346
2015-11-30,111.437106049035
2015-11-27,111.720444737184
2015-11-25,112.589350047508
2015-11-24,110.813760935107
2015-11-23,112.646017785138
2015-11-20,112.57990542457
2015-11-19,111.106544246194
2015-11-18,109.330955133793
2015-11-17,108.537606806976
2015-11-16,105.194210286817
2015-11-13,108.802056249248
2015-11-12,109.803186280709
2015-11-11,109.90707713303
2015-11-10,110.40764214876
2015-11-09,114.242159061711
2015-11-06,114.383828405785
2015-11-05,115.08273050322
2015-11-04,115.795972944532
2015-11-03,113.595351027126
2015-11-02,112.730149247633
2015-10-30,113.783438370494
2015-10-29,111.62983828893
2015-10-28,109.965265300123
2015-10-27,108.526397123357
2015-10-26,111.046767524489
2015-10-23,109.74896485525
2015-10-22,107.520129836338
2015-10-21,107.209785719781
2015-10-20,104.708224052986
2015-10-19,104.200388225893
2015-10-16,105.122016208396
2015-10-15,104.322644999082
2015-10-14,104.661202217144
2015-10-13,104.219196960229
2015-10-12,106.015431089394
2015-10-09,103.44803885242
2015-10-08,103.62672182862
2015-10-07,105.084398739722
2015-10-06,104.04051398403
2015-10-05,103.3351864464
2015-10-02,101.576569785908
2015-10-01,102.573432705759
2015-09-30,103.607913094283
2015-09-29,106.109474761078
2015-09-28,107.068720212255
2015-09-25,109.504451308871
2015-09-24,106.504458182151
2015-09-23,106.86182413455
2015-09-22,106.62671495534
2015-09-21,106.899441603224
2015-09-18,105.526403996637
2015-09-17,108.770910669736
2015-09-16,109.325768332672
2015-09-15,109.024828583283
2015-09-14,109.636112449229
2015-09-11,105.131420575564
2015-09-10,103.701956765967
2015-09-09,106.98408090774
2015-09-08,104.999759435207
2015-09-04,102.479389034075
2015-09-03,105.789726277352
2015-09-02,103.664339297294
2015-09-01,103.589104359946
2015-08-31,105.357125387606
2015-08-28,105.488786527964
2015-08-27,105.545212730974
2015-08-26,100.706665822831
2015-08-25,104.491923608113
2015-08-24,89.2192313266284
2015-08-21,103.852426640662
2015-08-20,107.285020657128
2015-08-19,109.184702825146
2015-08-18,109.495046941703
2015-08-17,109.128276622135
2015-08-14,107.51072546917
2015-08-13,109.128276622135
2015-08-12,105.827343746026
2015-08-11,110.792849610942
2015-08-10,109.589090613387
2015-08-07,107.755239015548
2015-08-06,109.062446051956
2015-08-05,105.743682365306
2015-08-04,109.92849210566
2015-08-03,113.74818421766
2015-07-31,114.778003169425
2015-07-30,114.515867436248
2015-07-29,115.292912645307
2015-07-28,115.508238426131
2015-07-27,115.236740702484
2015-07-24,117.324464577425
2015-07-23,118.148319738837
2015-07-22,114.206921750719
2015-07-21,124.374043401779
2015-07-20,122.613989193308
2015-07-17,120.844572994367
2015-07-16,119.590066271308
2015-07-15,117.698944196249
2015-07-14,117.998527891308
2015-07-13,117.052966853778
2015-07-10,114.160111798366
2015-07-09,115.948251978248
2015-07-08,116.538057377896
2015-07-07,117.858098034249
2015-07-06,116.968708939543
2015-07-02,118.36364551966
2015-07-01,118.803659071778
2015-06-30,117.55851433919
2015-06-29,117.455532444013
2015-06-26,119.524532338014
2015-06-25,120.638609204014
2015-06-24,119.093880776366
2015-06-23,119.346654519072
2015-06-22,119.356016509543
2015-06-19,119.561980299896
2015-06-18,119.112604757308
2015-06-17,119.571342290366
2015-06-16,118.925364947896
2015-06-15,118.054699834131
2015-06-12,120.006674847249
2015-06-11,120.938192899073
2015-06-10,119.758582099778
2015-06-09,118.616419262366
2015-06-08,120.676057165896
2015-06-05,121.237776594131
2015-06-04,121.312672517896
2015-06-03,122.32376748872
2015-06-02,121.574808251073
2015-06-01,122.829314974132
2015-05-29,122.857400945543
2015-05-28,123.44720634519
2015-05-27,122.024183793661
2015-05-26,124.139993640014
2015-05-22,123.203794592955
2015-05-21,121.771410050955
2015-05-20,121.705876117661
2015-05-19,122.351853460132
2015-05-18,120.189233661425
2015-05-15,120.835211003896
2015-05-14,119.281120585778
2015-05-13,118.101509786484
2015-05-12,117.586600310602
2015-05-11,119.262396604837
2015-05-08,118.597695281425
2015-05-07,116.809555101543
2015-05-06,117.992491762742
2015-05-05,119.474856347941
2015-05-04,120.733467788204
2015-05-01,117.563631568282
2015-04-30,118.868858247074
2015-04-29,121.348788936777
2015-04-28,125.353037926355
2015-04-27,123.353244193493
2015-04-24,121.656449511064
2015-04-23,119.614702063526
2015-04-22,118.393382814085
2015-04-21,119.428241109413
2015-04-20,117.069510039883
2015-04-17,117.050863944471
2015-04-16,117.731446426984
